CUSTOMER_ID,NUM_MONTHS_AS_CUSTOMER,LTV,WEEKS_SINCE_LAST_PURCHASE
4064833,25,10075.00,10
4064842,8,888.00,1
4064843,20,6160.00,12
4064844,15,8475.00,12
4064845,28,10388.00,4
4064846,13,1742.00,12
4064847,35,11970.00,14
4064840,41,23657.00,12
4064841,12,4500.00,13
4064850,38,8626.00,4
4064851,48,1920.00,10
4064852,5,1465.00,4
4064837,52,27196.00,8
4064838,45,4500.00,13
4064839,47,10998.00,7
4064853,22,4686.00,9
4064854,50,16900.00,4
4064855,27,3834.00,13
4064856,48,13968.00,14
4064857,25,5325.00,13
4064858,22,3476.00,11
4064859,16,7440.00,5
4064860,21,12369.00,5
4064861,47,27307.00,5
4064848,43,19221.00,5
4064849,22,4400.00,12
4064863,13,3666.00,9
4064864,8,4392.00,1
4064865,37,14689.00,10
4064866,23,92.00,11
4064862,18,3438.00,14
4064867,13,4537.00,5
4064868,8,3744.00,3
4064869,14,8134.00,4
4064870,52,14456.00,13
4064871,16,9408.00,6
4064872,20,4300.00,7
4064873,24,9672.00,8
4064874,50,15550.00,6
4064875,3,222.00,3
4064876,18,7956.00,7
4064877,31,9827.00,5
4064878,52,27456.00,14
4064880,8,2936.00,5
4064881,25,11475.00,12
4064882,37,12839.00,14
4064883,38,14744.00,9
4064884,16,7552.00,10
4064879,15,6270.00,6
4064885,41,9143.00,4
4064886,8,1616.00,5
4064887,40,15320.00,9
4064888,49,8869.00,11
4064889,25,10625.00,13
4064890,13,4134.00,11
4064891,30,11040.00,14
4064897,5,2145.00,5
4064898,51,22593.00,8
4064899,5,920.00,2
4064900,28,504.00,5
4064901,44,25256.00,12
4064894,26,6656.00,7
4064895,25,8500.00,11
4064896,52,18668.00,11
4064892,38,9234.00,3
4064893,39,17433.00,3
4064902,18,3636.00,10
4064903,15,3360.00,3
4064904,52,16640.00,10
4064905,6,2550.00,5
4064906,22,5478.00,7
4064912,7,1505.00,1
4064913,7,2408.00,3
4064914,7,616.00,2
4064915,5,1400.00,2
4064907,3,921.00,4
4064908,40,10400.00,6
4064909,5,1490.00,4
4064910,33,11649.00,8
4064911,44,20636.00,4
4064916,25,11625.00,8
4064917,50,24100.00,8
4064918,44,10604.00,3
4064919,52,26936.00,9
4064920,44,14212.00,12
4064921,38,19950.00,8
4064922,1,323.00,1
4064923,50,1050.00,5
4064924,12,4104.00,7
4064925,12,1188.00,12
4064926,1,489.00,2
4064927,38,22040.00,10
4064928,26,12298.00,10
4064929,30,11580.00,11
4064930,41,17425.00,6
4064931,46,22678.00,10
4064932,33,15609.00,12
4064933,9,3042.00,2
4064934,49,22197.00,11
4064935,24,6744.00,9
4064936,32,1216.00,10
4064937,11,2926.00,12
4064938,40,15360.00,7
4064941,38,3192.00,6
4064942,5,1190.00,1
4064939,12,5556.00,13
4064940,49,26460.00,6
4064943,20,3920.00,12
4064944,29,12760.00,6
4064945,28,8792.00,11
4064946,1,93.00,4
4064947,41,11070.00,10
4064948,27,6588.00,11
4064949,44,25168.00,6
4064950,32,5856.00,9
4064951,13,1976.00,10
4064952,17,1887.00,9
4064953,41,22755.00,7
4064954,43,1849.00,7
4064955,3,492.00,5
4064956,24,1992.00,6
4064957,10,3590.00,5
4064958,3,1404.00,1
4064959,16,3824.00,9
4064960,1,406.00,2
4064961,4,1100.00,2
4064962,19,2261.00,3
4064963,15,6540.00,7
4064964,46,19964.00,4
4064965,50,18050.00,12
4064966,5,510.00,1
4064967,38,20102.00,12
4064968,13,5837.00,13
4064969,12,5724.00,12
4064970,33,7161.00,4
4064971,43,4386.00,3
4064972,28,11508.00,11
4064973,48,8256.00,14
4064982,33,18546.00,6
4064983,22,10670.00,10
4064984,4,32.00,3
4064985,19,9139.00,9
4064986,19,8265.00,14
4064987,8,1256.00,5
4064988,37,19277.00,4
4064989,42,798.00,10
4064976,22,1518.00,3
4064977,38,14402.00,5
4064978,44,15488.00,7
4064979,51,19788.00,4
4064980,9,4428.00,5
4064981,2,42.00,2
4064974,18,2088.00,3
4064975,44,21604.00,6
4064990,19,2983.00,14
4064991,26,3458.00,9
4064992,31,6789.00,12
4064993,16,2928.00,14
4064994,4,2072.00,5
4064995,20,9080.00,5
4064996,10,5750.00,4
4064997,47,2820.00,12
4064998,35,3010.00,4
4064999,27,14607.00,14
4065000,9,5166.00,4
4065001,24,10824.00,13
4065003,1,232.00,2
4065004,25,9975.00,9
4065005,16,7024.00,13
4065006,7,952.00,2
4065002,37,8362.00,7
4065007,4,936.00,5
4065008,11,3729.00,10
4065009,49,23569.00,4
4065010,12,1512.00,6
4065013,10,5120.00,5
4065014,5,2545.00,3
4065015,31,558.00,6
4065016,24,12192.00,12
4065017,32,2752.00,8
4065011,36,324.00,7
4065012,30,5310.00,3
4065022,28,5348.00,6
4065023,6,3306.00,3
4065024,38,4978.00,11
4065027,3,1626.00,1
4065028,30,3570.00,3
4065029,12,6060.00,10
4065030,19,5795.00,12
4065031,44,4048.00,8
4065032,40,4400.00,7
4065033,2,334.00,2
4065034,25,700.00,6
4065018,8,2152.00,3
4065019,50,3500.00,3
4065020,42,4158.00,7
4065021,34,6188.00,4
4065025,14,6286.00,5
4065026,2,506.00,1
4065035,49,24745.00,5
4065036,36,9288.00,14
4065037,34,13090.00,4
4065038,45,20610.00,10
4065047,2,382.00,2
4065048,39,15561.00,7
4065049,11,1991.00,13
4065050,30,2460.00,14
4065051,25,1725.00,5
4065039,46,6624.00,11
4065040,16,1328.00,10
4065041,10,2050.00,4
4065052,12,6312.00,13
4065053,44,11000.00,5
4065054,14,1414.00,8
4065055,8,264.00,3
4065056,44,4796.00,3
4065042,37,6438.00,14
4065043,30,2460.00,3
4065044,28,4788.00,5
4065045,10,3370.00,5
4065046,43,17802.00,13
4065057,7,2674.00,5
4065058,33,8613.00,7
4065059,8,3176.00,1
4065060,28,3780.00,13
4065061,17,7412.00,11
4065062,47,6815.00,4
4065063,21,6930.00,4
4065064,45,18000.00,11
4065065,46,11684.00,10
4065066,47,12972.00,8
4065067,47,16826.00,3
4065068,39,7995.00,8
4065069,16,736.00,11
4065070,27,7371.00,3
4065071,52,7956.00,10
4065072,41,13079.00,14
4065073,21,7980.00,3
4065074,15,2445.00,4
4065075,19,3515.00,3
4065076,18,2898.00,3
4065081,35,4585.00,9
4065082,35,2555.00,12
4065083,26,2314.00,12
4065084,51,22695.00,8
4065087,52,14196.00,13
4065088,12,1140.00,14
4065089,27,5616.00,9
4065090,7,1302.00,1
4065091,22,616.00,6
4065092,2,48.00,5
4065093,26,1534.00,7
4065094,23,8717.00,14
4065095,22,6490.00,10
4065085,49,15092.00,14
4065086,6,2862.00,4
4065077,44,21736.00,7
4065078,50,9250.00,13
4065079,29,9599.00,5
4065080,26,7722.00,14
4065096,8,2936.00,1
4065097,13,4108.00,3
4065103,6,1698.00,4
4065104,7,1981.00,4
4065105,40,1280.00,4
4065106,22,9108.00,8
4065107,46,19274.00,10
4065108,17,9877.00,8
4065109,34,14756.00,12
4065110,51,9078.00,5
4065111,49,9212.00,6
4065112,26,12090.00,10
4065113,42,23520.00,6
4065114,34,12274.00,13
4065115,4,1884.00,4
4065116,28,9436.00,10
4065117,48,8016.00,13
4065118,4,772.00,4
4065119,10,1100.00,1
4065120,43,13373.00,10
4065121,9,2313.00,1
4065122,24,12288.00,14
4065123,2,128.00,5
4065124,16,4928.00,11
4065125,33,12903.00,7
4065098,41,3034.00,7
4065099,45,18450.00,4
4065100,31,12276.00,6
4065101,46,19918.00,5
4065102,3,1332.00,3
4065126,37,8362.00,4
4065127,20,3800.00,9
4065128,21,10101.00,11
4065129,16,1856.00,6
4065130,49,9996.00,6
4065131,14,7518.00,7
4065139,51,21318.00,7
4065140,32,17536.00,4
4065141,13,1703.00,14
4065142,49,12446.00,12
4065143,43,19780.00,4
4065144,51,18360.00,4
4065132,47,24628.00,10
4065133,42,16338.00,12
4065134,50,19900.00,4
4065135,4,448.00,4
4065145,30,9930.00,12
4065146,36,17280.00,11
4065147,5,840.00,4
4065148,22,2596.00,4
4065136,17,1411.00,6
4065137,44,16192.00,5
4065138,6,2712.00,5
4065152,11,715.00,11
4065153,52,27508.00,8
4065154,41,9881.00,11
4065149,39,9984.00,5
4065150,28,8792.00,11
4065151,37,16354.00,14
4065164,29,4582.00,14
4065165,25,875.00,13
4065166,6,192.00,4
4065167,46,25668.00,10
4065168,35,19460.00,8
4065159,43,22231.00,9
4065160,18,3330.00,10
4065161,6,108.00,2
4065162,47,19411.00,8
4065163,28,14364.00,12
4065169,33,1386.00,7
4065170,22,10472.00,5
4065171,21,10920.00,4
4065172,12,6972.00,13
4065173,23,10833.00,11
4065174,24,11184.00,12
4065155,31,15717.00,6
4065156,23,1265.00,14
4065157,43,16340.00,3
4065158,18,9864.00,5
4065177,28,5432.00,6
4065178,24,13656.00,12
4065179,4,908.00,2
4065180,30,14190.00,7
4065175,12,6996.00,3
4065176,31,5921.00,5
4065181,1,226.00,5
4065182,29,6844.00,10
4065183,22,2222.00,13
4065184,34,18802.00,13
4065185,46,12972.00,3
4065186,13,2821.00,13
4065187,25,11475.00,10
4065188,24,3528.00,8
4065189,8,32.00,1
4065190,25,4825.00,9
4065191,18,9090.00,3
4065192,44,10296.00,6
4065193,35,6230.00,11
4065194,45,540.00,6
4065195,44,18348.00,10
4065203,44,14520.00,5
4065204,34,6630.00,6
4065205,29,6699.00,8
4065206,11,3465.00,5
4065196,39,13221.00,4
4065197,9,1305.00,2
4065198,29,8236.00,11
4065199,47,12079.00,7
4065211,28,4228.00,13
4065212,51,1938.00,4
4065213,47,22278.00,4
4065214,24,5952.00,11
4065200,25,9350.00,13
4065201,7,3647.00,2
4065202,38,6536.00,4
4065207,36,5436.00,8
4065208,42,5292.00,13
4065209,14,4578.00,6
4065210,18,2682.00,13
4065215,23,9407.00,4
4065216,12,5052.00,3
4065217,37,18352.00,13
4065218,21,8967.00,6
4065220,47,27354.00,11
4065221,35,6545.00,10
4065222,10,5370.00,5
4065223,15,4950.00,3
4065224,27,4374.00,4
4065228,19,2622.00,11
4065229,34,510.00,7
4065230,3,1764.00,4
4065231,43,21371.00,9
4065232,46,15824.00,13
4065225,39,1599.00,4
4065226,3,324.00,5
4065227,24,2832.00,14
4065233,51,408.00,6
4065234,37,21608.00,6
4065219,20,9820.00,4
4065235,9,315.00,4
4065236,18,10602.00,11
4065237,20,8080.00,8
4065238,34,14518.00,12
4065239,9,3051.00,4
4065240,30,1650.00,3
4065241,38,10868.00,8
4065242,33,16401.00,8
4065243,31,7471.00,6
4065244,13,689.00,11
4065245,3,165.00,5
4065246,6,378.00,5
4065247,28,3864.00,12
4065248,15,2805.00,10
4065249,42,7056.00,10
4065250,12,2748.00,5
4065251,8,4328.00,2
4065252,1,201.00,4
4065253,46,13386.00,6
4065254,4,164.00,2
4065255,4,1372.00,1
4065256,9,297.00,3
4065257,38,190.00,11
4065258,38,17708.00,11
4065259,9,1485.00,1
4065260,4,276.00,5
4065261,26,4004.00,7
4065262,47,4512.00,13
4065263,37,7252.00,9
4065264,16,5856.00,12
4065266,32,9984.00,13
4065267,29,2175.00,8
4065268,8,3872.00,1
4065265,2,698.00,4
4065273,24,14040.00,14
4065274,38,9044.00,4
4065275,39,312.00,5
4065276,32,5888.00,9
4065277,15,585.00,5
4065278,48,25440.00,10
4065269,1,99.00,1
4065270,27,13446.00,5
4065271,1,391.00,3
4065272,10,1180.00,2
4065279,44,13156.00,11
4065280,40,1320.00,13
4065281,6,420.00,3
4065282,50,11900.00,13
4065283,21,9261.00,14
4065284,52,6968.00,9
4065285,20,640.00,5
4065286,30,5220.00,7
4065287,40,1000.00,8
4065288,34,2516.00,6
4065289,1,521.00,1
4065290,41,12669.00,10
4065291,49,26313.00,8
4065292,12,3600.00,6
4065301,4,576.00,3
4065302,7,3227.00,5
4065303,2,324.00,5
4065304,2,524.00,1
4065305,48,22416.00,3
4065297,16,2592.00,4
4065298,51,8517.00,3
4065299,18,6156.00,5
4065300,9,5184.00,3
4065293,4,1152.00,4
4065294,38,11210.00,9
4065295,38,8056.00,11
4065296,10,1120.00,2
4065306,40,9200.00,14
4065307,45,14580.00,13
4065308,23,7728.00,14
4065309,22,308.00,3
4065310,51,6018.00,7
4065311,12,720.00,7
4065312,5,2835.00,2
4065313,23,6325.00,10
4065314,23,9292.00,4
4065315,45,25560.00,8
4065316,17,7157.00,3
4065319,29,15399.00,11
4065320,37,13246.00,6
4065321,28,11536.00,3
4065322,40,8200.00,6
4065317,43,3053.00,7
4065318,49,1911.00,5
4065323,15,945.00,5
4065324,39,8619.00,3
4065325,22,9064.00,9
4065326,28,15596.00,5
4065327,20,8860.00,14
4065328,5,960.00,5
4065329,47,12267.00,14
4065330,2,398.00,1
4065337,31,13082.00,13
4065338,22,12408.00,9
4065341,18,7416.00,7
4065342,34,12104.00,11
4065343,28,7084.00,8
4065344,27,8721.00,5
4065339,27,14958.00,14
4065340,1,172.00,5
4065331,20,8700.00,8
4065332,22,9372.00,4
4065333,23,1265.00,4
4065345,52,8632.00,7
4065346,35,1540.00,13
4065347,43,1161.00,4
4065348,15,5805.00,9
4065334,45,16605.00,5
4065335,18,8208.00,14
4065336,45,17190.00,11
4065351,17,544.00,13
4065352,51,13668.00,8
4065353,50,17900.00,3
4065354,13,4212.00,4
4065355,39,21372.00,14
4065356,1,417.00,5
4065357,48,17760.00,11
4065358,10,5260.00,2
4065359,32,16832.00,9
4065360,41,4797.00,14
4065349,12,4488.00,8
4065350,35,5705.00,13
4065361,4,880.00,2
4065362,9,1386.00,3
4065363,19,7543.00,14
4065364,46,14766.00,6
4065365,9,459.00,1
4065366,8,2904.00,1
4065367,8,528.00,2
4065368,11,5566.00,11
4065369,4,2348.00,5
4065371,26,6812.00,9
4065372,41,3977.00,12
4065373,52,18460.00,7
4065374,42,8400.00,6
4065375,42,11718.00,11
4065376,3,1491.00,3
4065377,27,11394.00,14
4065378,50,24900.00,12
4065379,30,17010.00,7
4065380,51,22797.00,10
4065381,42,11634.00,11
4065382,17,1139.00,8
4065383,7,3073.00,1
4065384,8,1120.00,2
4065385,3,63.00,3
4065386,37,11507.00,5
4065387,15,915.00,5
4065388,5,2650.00,2
4065370,47,11092.00,3
4065393,39,3549.00,5
4065394,28,3136.00,10
4065395,20,10880.00,14
4065396,11,473.00,8
4065397,20,5680.00,10
4065398,2,1006.00,2
4065399,50,21950.00,6
4065400,4,1420.00,4
4065401,50,28600.00,14
4065402,35,3220.00,9
4065403,3,618.00,2
4065404,18,6408.00,5
4065405,42,23520.00,10
4065406,36,12744.00,10
4065407,13,6448.00,3
4065408,45,720.00,12
4065389,33,7557.00,13
4065390,30,4320.00,13
4065391,8,1536.00,5
4065392,46,15640.00,4
4065409,51,27846.00,13
4065410,14,7448.00,4
4065411,15,6945.00,11
4065412,4,2324.00,2
4065418,44,12276.00,9
4065419,10,3100.00,3
4065420,38,3914.00,3
4065421,1,206.00,3
4065413,24,7632.00,12
4065414,18,4518.00,12
4065415,24,6408.00,5
4065416,3,333.00,5
4065417,39,13845.00,10
4065422,3,714.00,3
4065423,5,75.00,2
4065424,42,2814.00,12
4065425,41,16605.00,7
4065426,16,576.00,14
4065427,28,10052.00,8
4065428,36,15552.00,9
4065429,12,2952.00,14
4065430,47,10810.00,4
4065434,18,2700.00,3
4065435,33,6633.00,12
4065436,12,6360.00,13
4065437,26,11128.00,13
4065438,5,2925.00,1
4065431,42,7098.00,5
4065432,26,13338.00,12
4065433,30,5820.00,6
4065439,41,6601.00,10
4065440,11,2299.00,7
4065441,32,12480.00,7
4065442,24,6816.00,7
4065443,20,1900.00,3
4065444,52,11856.00,5
4065445,47,20351.00,4
4065446,28,14000.00,10
4065447,7,287.00,3
4065448,47,9682.00,6
4065449,14,6034.00,8
4065450,49,23765.00,9
4065451,31,11687.00,6
4065452,49,17052.00,3
4065453,34,3298.00,7
4065454,45,3015.00,3
4065455,21,2688.00,8
4065456,32,9696.00,7
4065457,47,5499.00,5
4065458,23,5658.00,13
4065459,1,177.00,4
4065460,24,264.00,13
4065461,48,6480.00,14
4065462,17,629.00,14
4065463,8,1440.00,5
4065464,47,1081.00,14
4065465,15,2385.00,5
4065466,18,6030.00,8
4065470,13,6617.00,8
4065471,7,1421.00,3
4065472,40,12920.00,7
4065473,6,2916.00,5
4065474,20,11040.00,6
4065467,51,4284.00,10
4065468,45,2115.00,8
4065469,52,5824.00,14
4065475,24,456.00,14
4065476,13,3653.00,3
4065477,38,8398.00,7
4065478,23,12926.00,11
4065479,7,3311.00,3
4065480,27,7587.00,8
4065481,42,23772.00,3
4065482,15,825.00,10
4065483,24,8856.00,11
4065484,18,3312.00,4
4065485,2,906.00,1
4065486,44,14916.00,9
4065487,40,10160.00,12
4065488,33,9174.00,9
4065489,5,60.00,1
4065490,26,12662.00,9
4065503,44,19404.00,13
4065504,14,3080.00,9
4065505,49,22295.00,7
4065506,45,19710.00,5
4065499,19,7353.00,11
4065500,29,8352.00,13
4065501,23,12052.00,13
4065502,31,8091.00,12
4065491,47,23030.00,3
4065492,16,2608.00,12
4065493,10,3850.00,3
4065494,34,10778.00,6
4065495,33,18183.00,13
4065507,39,20163.00,13
4065508,25,1575.00,7
4065509,7,3423.00,1
4065510,33,1089.00,7
4065511,3,372.00,2
4065512,19,7391.00,6
4065496,35,13300.00,14
4065497,35,19705.00,10
4065498,12,2100.00,14
4065513,20,4460.00,8
4065514,26,9048.00,3
4065515,11,3828.00,8
4065520,17,9724.00,11
4065521,43,21930.00,10
4065522,21,6489.00,7
4065523,49,7105.00,3
4065524,39,19578.00,8
4065516,33,14124.00,13
4065517,7,2233.00,1
4065518,41,13694.00,5
4065519,26,3484.00,7
4065531,48,864.00,11
4065532,35,7910.00,6
4065533,25,10600.00,13
4065534,6,3474.00,4
4065535,48,9648.00,7
4065536,2,368.00,3
4065525,25,10975.00,7
4065526,41,23288.00,5
4065527,41,12669.00,12
4065528,10,3190.00,5
4065529,29,6264.00,12
4065530,16,784.00,13
4065537,21,5838.00,9
4065538,29,11252.00,9
4065539,46,8188.00,14
4065540,27,6993.00,6
4065541,30,14880.00,11
4065542,26,14378.00,7
4065543,45,12375.00,10
4065544,33,5742.00,3
4065545,16,8160.00,12
4065546,16,4224.00,13
4065547,18,2160.00,5
4065548,12,6768.00,6
4065549,5,430.00,2
4065550,52,26052.00,3
4065551,49,3724.00,3
4065552,1,37.00,3
4065553,11,3168.00,13
4065554,49,11417.00,5
4065555,6,252.00,1
4065556,23,4945.00,3
4065557,14,7126.00,5
4065558,7,252.00,3
4065559,41,23042.00,13
4065560,51,6579.00,10
4065561,18,5364.00,4
4065562,44,1804.00,14
4065563,45,13950.00,7
4065573,6,222.00,2
4065574,42,11088.00,14
4065575,45,1215.00,3
4065576,34,3740.00,3
4065564,3,1425.00,2
4065565,16,7936.00,12
4065566,44,18832.00,9
4065567,17,4080.00,11
4065568,19,10336.00,13
4065569,50,16600.00,10
4065570,43,24983.00,11
4065571,16,5520.00,14
4065572,27,14499.00,12
4065577,33,15114.00,3
4065578,1,571.00,4
4065579,51,10251.00,7
4065580,49,13769.00,13
4065581,21,6342.00,14
4065582,48,16752.00,10
4065583,31,17081.00,14
4065584,7,504.00,1
4065585,40,7600.00,8
4065586,49,9065.00,11
4065588,48,15888.00,12
4065589,12,576.00,3
4065590,23,8349.00,10
4065591,16,144.00,7
4065592,43,23994.00,6
4065593,33,8778.00,9
4065587,22,5500.00,5
4065600,29,1856.00,4
4065601,41,164.00,13
4065602,16,1488.00,6
4065603,10,4540.00,4
4065604,45,12015.00,13
4065594,18,8982.00,10
4065595,34,17952.00,14
4065596,29,3799.00,6
4065597,7,2107.00,1
4065598,39,22581.00,14
4065599,46,16146.00,8
4065605,23,7222.00,6
4065606,35,4165.00,4
4065607,30,1110.00,11
4065608,4,1992.00,1
4065609,3,1512.00,1
4065610,43,8686.00,9
4065611,20,820.00,10
4065612,14,7182.00,14
4065613,12,2496.00,3
4065614,15,1095.00,12
4065615,51,20655.00,11
4065616,9,270.00,3
4065617,17,6120.00,7
4065618,19,513.00,14
4065619,45,23310.00,4
4065620,43,14190.00,11
4065623,24,12048.00,14
4065624,20,10920.00,6
4065625,50,21250.00,6
4065621,44,24288.00,14
4065622,7,1470.00,3
4065626,27,2052.00,5
4065627,29,406.00,10
4065628,24,3528.00,5
4065633,7,1134.00,4
4065634,26,11154.00,4
4065635,46,4784.00,5
4065636,48,12528.00,7
4065637,13,4368.00,14
4065638,3,1377.00,2
4065639,18,3006.00,6
4065640,1,32.00,2
4065641,44,11748.00,5
4065642,45,17460.00,5
4065643,6,2040.00,3
4065644,19,6403.00,4
4065645,6,1626.00,2
4065646,5,1575.00,5
4065629,47,23124.00,8
4065630,40,5120.00,9
4065631,34,19754.00,6
4065632,11,4048.00,11
4065647,18,5688.00,6
4065648,38,10032.00,6
4065649,22,11396.00,14
4065650,36,3384.00,9
4067559,48,4656.00,13
4067560,16,4848.00,4
4067561,35,9275.00,10
4067543,26,6942.00,5
4067544,21,3675.00,7
4067545,18,6210.00,14
4067546,47,3243.00,12
4067547,22,2354.00,4
4067548,1,454.00,3
4067549,31,7843.00,12
4067550,45,20295.00,3
4067551,33,18645.00,3
4067552,4,1116.00,3
4067556,51,15606.00,9
4067557,31,13175.00,11
4067558,40,16920.00,10
4067553,37,1887.00,10
4067554,46,8924.00,10
4067555,42,4788.00,4
4067562,48,21552.00,11
4067563,8,2096.00,1
4067573,50,4300.00,3
4067574,32,192.00,7
4067575,16,4800.00,14
4067576,48,27648.00,14
4067577,37,2442.00,4
4067564,17,4335.00,10
4067565,24,11328.00,14
4067566,13,299.00,4
4067567,2,426.00,3
4067568,20,9500.00,7
4067581,49,8428.00,7
4067582,33,17061.00,14
4067583,23,805.00,6
4067584,40,20440.00,12
4067578,45,25425.00,4
4067579,15,4425.00,3
4067580,31,15655.00,9
4067585,17,6528.00,3
4067586,10,5780.00,4
4067587,36,8388.00,7
4067588,41,20172.00,11
4067589,41,23001.00,5
4067590,16,1984.00,5
4067591,39,21060.00,7
4067592,32,3008.00,4
4067593,32,9696.00,13
4067594,28,4732.00,13
4067595,7,3598.00,1
4067596,19,10108.00,7
4067597,47,5593.00,14
4067598,16,1248.00,13
4067599,5,1575.00,3
4067600,51,7242.00,4
4067607,13,5226.00,9
4067608,42,15540.00,5
4067609,14,3388.00,3
4067610,17,7718.00,5
4067604,39,8385.00,9
4067605,2,992.00,4
4067606,43,16340.00,3
4067601,32,6944.00,13
4067602,16,4560.00,13
4067603,12,4464.00,5
4067614,22,1716.00,9
4067615,26,12922.00,10
4067616,7,2975.00,3
4067617,2,704.00,2
4067618,6,174.00,3
4067619,46,25944.00,6
4067620,40,20640.00,8
4067611,52,14508.00,7
4067612,17,8262.00,5
4067613,26,12870.00,5
4067621,41,13243.00,7
4067622,28,9632.00,3
4067623,2,220.00,4
4067624,51,17493.00,13
4067625,46,4922.00,14
4067626,12,5904.00,8
4067627,5,720.00,1
4067628,4,2264.00,4
4067629,8,912.00,3
4067630,42,18396.00,6
4067631,52,14508.00,10
4067632,12,3108.00,9
4067633,35,8155.00,8
4067634,12,2508.00,6
4067635,36,12780.00,12
4067638,12,2436.00,13
4067639,32,6944.00,11
4067640,16,5888.00,3
4067641,25,6875.00,9
4067642,49,27342.00,6
4067643,44,24332.00,7
4067644,24,9504.00,11
4067636,13,1248.00,6
4067637,11,3003.00,11
4067645,14,4606.00,10
4067646,27,8586.00,11
4067647,24,11784.00,12
4067648,36,5112.00,8
4067649,30,13170.00,3
4067650,36,12960.00,5
4067651,24,12456.00,9
4067652,12,3576.00,10
4067653,45,16650.00,4
4067654,29,10179.00,4
4067655,14,2562.00,12
4067656,20,7960.00,10
4067569,38,22078.00,9
4067570,17,9962.00,8
4067571,52,16640.00,6
4067572,27,14202.00,13
4067657,28,1064.00,11
4067658,14,2954.00,3
4067659,20,880.00,7
4067660,37,16872.00,8
4067661,26,14898.00,5
4067662,43,4128.00,4
