RECORD_METADATA,CUSTOMER_ID,CALL_DURATION_MINUTES,CALL_ID,SENTIMENT
"{
  ""CreateTime"": 1687899608664,
  ""offset"": 1148,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064103,8,11111363,0.25
"{
  ""CreateTime"": 1687899609666,
  ""offset"": 1149,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064104,8,11111366,0.94
"{
  ""CreateTime"": 1687899610668,
  ""offset"": 1150,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064104,7,11111367,1.00
"{
  ""CreateTime"": 1687899611669,
  ""offset"": 1151,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064105,6,11111368,-0.49
"{
  ""CreateTime"": 1687899612671,
  ""offset"": 1152,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064106,3.5,11111369,0.95
"{
  ""CreateTime"": 1687899613672,
  ""offset"": 1153,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064106,3,11111373,-0.31
"{
  ""CreateTime"": 1687899614674,
  ""offset"": 1154,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064106,6,11111370,0.90
"{
  ""CreateTime"": 1687899615675,
  ""offset"": 1155,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064106,3,11111376,0.58
"{
  ""CreateTime"": 1687899616677,
  ""offset"": 1156,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064106,6,11111371,0.60
"{
  ""CreateTime"": 1687899617678,
  ""offset"": 1157,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064106,10,11111375,-0.99
"{
  ""CreateTime"": 1687899618680,
  ""offset"": 1158,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064106,4,11111374,-0.05
"{
  ""CreateTime"": 1687899589633,
  ""offset"": 1129,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064097,5,11111347,0.87
"{
  ""CreateTime"": 1687899590635,
  ""offset"": 1130,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064097,6,11111348,-0.69
"{
  ""CreateTime"": 1687899591637,
  ""offset"": 1131,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064097,8,11111346,0.02
"{
  ""CreateTime"": 1687899592639,
  ""offset"": 1132,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064098,10,11111354,-0.85
"{
  ""CreateTime"": 1687899593640,
  ""offset"": 1133,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064098,14,11111350,0.08
"{
  ""CreateTime"": 1687899594641,
  ""offset"": 1134,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064098,6,11111352,0.59
"{
  ""CreateTime"": 1687899595642,
  ""offset"": 1135,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064098,6,11111349,0.95
"{
  ""CreateTime"": 1687899596644,
  ""offset"": 1136,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064098,6,11111355,-0.61
"{
  ""CreateTime"": 1687899597645,
  ""offset"": 1137,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064098,2,11111351,0.73
"{
  ""CreateTime"": 1687899598647,
  ""offset"": 1138,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064098,4,11111353,-0.02
"{
  ""CreateTime"": 1687899439365,
  ""offset"": 979,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064047,12,11111197,-0.92
"{
  ""CreateTime"": 1687899440366,
  ""offset"": 980,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064047,6,11111196,-0.22
"{
  ""CreateTime"": 1687899441368,
  ""offset"": 981,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064047,8,11111200,0.52
"{
  ""CreateTime"": 1687899442370,
  ""offset"": 982,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064047,6,11111199,0.79
"{
  ""CreateTime"": 1687899443371,
  ""offset"": 983,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064047,3.5,11111195,0.13
"{
  ""CreateTime"": 1687899444373,
  ""offset"": 984,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064048,3,11111202,-0.18
"{
  ""CreateTime"": 1687899445375,
  ""offset"": 985,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064048,4,11111201,0.91
"{
  ""CreateTime"": 1687899446377,
  ""offset"": 986,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064049,6,11111203,-0.47
"{
  ""CreateTime"": 1687899447379,
  ""offset"": 987,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064049,3,11111204,-0.71
"{
  ""CreateTime"": 1687899448381,
  ""offset"": 988,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064050,3,11111205,0.50
"{
  ""CreateTime"": 1687899629702,
  ""offset"": 1169,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064110,6,11111388,0.23
"{
  ""CreateTime"": 1687899630704,
  ""offset"": 1170,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064110,6,11111385,0.44
"{
  ""CreateTime"": 1687899631706,
  ""offset"": 1171,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064110,6,11111386,0.21
"{
  ""CreateTime"": 1687899632708,
  ""offset"": 1172,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064110,10,11111389,0.65
"{
  ""CreateTime"": 1687899633710,
  ""offset"": 1173,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064111,6,11111392,0.37
"{
  ""CreateTime"": 1687899634712,
  ""offset"": 1174,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064111,5,11111390,0.69
"{
  ""CreateTime"": 1687899635714,
  ""offset"": 1175,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064111,3,11111391,0.13
"{
  ""CreateTime"": 1687899636716,
  ""offset"": 1176,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064112,5,11111393,-0.36
"{
  ""CreateTime"": 1687899637718,
  ""offset"": 1177,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064113,3.5,11111395,0.55
"{
  ""CreateTime"": 1687899638720,
  ""offset"": 1178,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064113,4,11111394,-0.30
"{
  ""CreateTime"": 1687899619682,
  ""offset"": 1159,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064106,3,11111372,-1.00
"{
  ""CreateTime"": 1687899620684,
  ""offset"": 1160,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064107,7,11111379,-0.51
"{
  ""CreateTime"": 1687899621685,
  ""offset"": 1161,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064107,5,11111377,0.14
"{
  ""CreateTime"": 1687899622687,
  ""offset"": 1162,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064107,3,11111378,0.59
"{
  ""CreateTime"": 1687899623689,
  ""offset"": 1163,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064108,8,11111381,0.20
"{
  ""CreateTime"": 1687899624692,
  ""offset"": 1164,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064108,12,11111382,0.75
"{
  ""CreateTime"": 1687899625694,
  ""offset"": 1165,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064108,3,11111380,0.82
"{
  ""CreateTime"": 1687899626696,
  ""offset"": 1166,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064108,7,11111383,0.22
"{
  ""CreateTime"": 1687899627698,
  ""offset"": 1167,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064109,3,11111384,-0.53
"{
  ""CreateTime"": 1687899628700,
  ""offset"": 1168,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064110,14,11111387,-0.94
"{
  ""CreateTime"": 1687899639722,
  ""offset"": 1179,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064113,6,11111396,0.09
"{
  ""CreateTime"": 1687899640724,
  ""offset"": 1180,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064114,4,11111397,-0.22
"{
  ""CreateTime"": 1687899641726,
  ""offset"": 1181,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064114,6,11111398,0.29
"{
  ""CreateTime"": 1687899642728,
  ""offset"": 1182,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064115,12,11111399,-0.46
"{
  ""CreateTime"": 1687899643730,
  ""offset"": 1183,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064115,3,11111401,0.18
"{
  ""CreateTime"": 1687899644731,
  ""offset"": 1184,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064115,3.5,11111400,0.52
"{
  ""CreateTime"": 1687899645732,
  ""offset"": 1185,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064116,5,11111402,0.38
"{
  ""CreateTime"": 1687899646733,
  ""offset"": 1186,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064117,5,11111403,0.80
"{
  ""CreateTime"": 1687899647734,
  ""offset"": 1187,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064118,6,11111406,0.07
"{
  ""CreateTime"": 1687899648736,
  ""offset"": 1188,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064118,4,11111404,-0.23
"{
  ""CreateTime"": 1687899659758,
  ""offset"": 1199,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064120,6,11111416,-0.65
"{
  ""CreateTime"": 1687899660760,
  ""offset"": 1200,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064121,3.5,11111417,-0.36
"{
  ""CreateTime"": 1687899661762,
  ""offset"": 1201,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064121,5,11111418,-0.44
"{
  ""CreateTime"": 1687899662764,
  ""offset"": 1202,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064121,6,11111419,-0.68
"{
  ""CreateTime"": 1687899663766,
  ""offset"": 1203,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064121,6,11111420,-0.32
"{
  ""CreateTime"": 1687899664768,
  ""offset"": 1204,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064122,7,11111423,0.91
"{
  ""CreateTime"": 1687899665769,
  ""offset"": 1205,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064122,6,11111422,-0.14
"{
  ""CreateTime"": 1687899666771,
  ""offset"": 1206,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064122,10,11111421,-0.47
"{
  ""CreateTime"": 1687899667773,
  ""offset"": 1207,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064123,4,11111424,-0.21
"{
  ""CreateTime"": 1687899668775,
  ""offset"": 1208,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064124,6,11111425,0.07
"{
  ""CreateTime"": 1687899669776,
  ""offset"": 1209,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064125,6,11111427,-0.01
"{
  ""CreateTime"": 1687899670778,
  ""offset"": 1210,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064125,12,11111426,0.31
"{
  ""CreateTime"": 1687899671779,
  ""offset"": 1211,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064126,3.5,11111428,0.36
"{
  ""CreateTime"": 1687899672780,
  ""offset"": 1212,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064126,6,11111429,-0.87
"{
  ""CreateTime"": 1687899673782,
  ""offset"": 1213,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064126,7,11111430,-0.63
"{
  ""CreateTime"": 1687899674784,
  ""offset"": 1214,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064126,3,11111431,-0.46
"{
  ""CreateTime"": 1687899675785,
  ""offset"": 1215,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064126,5,11111433,0.79
"{
  ""CreateTime"": 1687899676787,
  ""offset"": 1216,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064126,4,11111432,-0.26
"{
  ""CreateTime"": 1687899677788,
  ""offset"": 1217,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064127,12,11111437,-0.44
"{
  ""CreateTime"": 1687899678790,
  ""offset"": 1218,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064127,4,11111434,0.38
"{
  ""CreateTime"": 1687899649738,
  ""offset"": 1189,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064118,3,11111405,0.68
"{
  ""CreateTime"": 1687899650740,
  ""offset"": 1190,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064119,6,11111410,0.60
"{
  ""CreateTime"": 1687899651742,
  ""offset"": 1191,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064119,6,11111408,0.66
"{
  ""CreateTime"": 1687899652744,
  ""offset"": 1192,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064119,6,11111407,0.80
"{
  ""CreateTime"": 1687899653746,
  ""offset"": 1193,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064119,3,11111412,-0.88
"{
  ""CreateTime"": 1687899654748,
  ""offset"": 1194,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064119,4,11111409,-0.91
"{
  ""CreateTime"": 1687899655750,
  ""offset"": 1195,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064119,16,11111411,0.12
"{
  ""CreateTime"": 1687899656752,
  ""offset"": 1196,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064120,4,11111414,-0.12
"{
  ""CreateTime"": 1687899657755,
  ""offset"": 1197,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064120,3,11111413,-0.52
"{
  ""CreateTime"": 1687899658756,
  ""offset"": 1198,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064120,10,11111415,0.16
"{
  ""CreateTime"": 1687899679792,
  ""offset"": 1219,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064127,6,11111436,0.11
"{
  ""CreateTime"": 1687899680793,
  ""offset"": 1220,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064127,5,11111435,0.61
"{
  ""CreateTime"": 1687899681794,
  ""offset"": 1221,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064128,3,11111440,-0.66
"{
  ""CreateTime"": 1687899682796,
  ""offset"": 1222,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064128,3,11111442,-0.92
"{
  ""CreateTime"": 1687899683798,
  ""offset"": 1223,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064128,3,11111439,-0.92
"{
  ""CreateTime"": 1687899684799,
  ""offset"": 1224,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064128,6,11111438,-0.06
"{
  ""CreateTime"": 1687899685801,
  ""offset"": 1225,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064128,4,11111441,-0.23
"{
  ""CreateTime"": 1687899686802,
  ""offset"": 1226,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064129,6,11111444,0.84
"{
  ""CreateTime"": 1687899687804,
  ""offset"": 1227,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064129,4,11111443,-0.55
"{
  ""CreateTime"": 1687899688807,
  ""offset"": 1228,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064130,3,11111446,-0.67
"{
  ""CreateTime"": 1687899699826,
  ""offset"": 1239,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064132,6,11111456,-0.48
"{
  ""CreateTime"": 1687899700828,
  ""offset"": 1240,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064132,3.5,11111454,0.57
"{
  ""CreateTime"": 1687899701830,
  ""offset"": 1241,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064132,12,11111458,0.45
"{
  ""CreateTime"": 1687899702831,
  ""offset"": 1242,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064132,18,11111455,0.36
"{
  ""CreateTime"": 1687899703833,
  ""offset"": 1243,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064133,6,11111460,-0.04
"{
  ""CreateTime"": 1687899704834,
  ""offset"": 1244,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064134,8,11111461,0.53
"{
  ""CreateTime"": 1687899705835,
  ""offset"": 1245,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064135,12,11111463,0.85
"{
  ""CreateTime"": 1687899706836,
  ""offset"": 1246,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064135,6,11111462,0.96
"{
  ""CreateTime"": 1687899707838,
  ""offset"": 1247,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064135,6,11111466,-0.40
"{
  ""CreateTime"": 1687899708840,
  ""offset"": 1248,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064135,2,11111465,-0.55
"{
  ""CreateTime"": 1687899689809,
  ""offset"": 1229,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064130,6,11111445,-0.61
"{
  ""CreateTime"": 1687899690811,
  ""offset"": 1230,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064130,7,11111447,0.19
"{
  ""CreateTime"": 1687899691813,
  ""offset"": 1231,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064131,12,11111449,-0.97
"{
  ""CreateTime"": 1687899692814,
  ""offset"": 1232,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064131,3,11111451,-0.47
"{
  ""CreateTime"": 1687899693815,
  ""offset"": 1233,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064131,8,11111452,-0.28
"{
  ""CreateTime"": 1687899694817,
  ""offset"": 1234,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064131,3,11111453,0.76
"{
  ""CreateTime"": 1687899695819,
  ""offset"": 1235,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064131,3.5,11111448,-0.46
"{
  ""CreateTime"": 1687899696821,
  ""offset"": 1236,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064131,6,11111450,-0.50
"{
  ""CreateTime"": 1687899697823,
  ""offset"": 1237,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064132,3,11111459,-0.56
"{
  ""CreateTime"": 1687899698825,
  ""offset"": 1238,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064132,2,11111457,-0.55
"{
  ""CreateTime"": 1687899709842,
  ""offset"": 1249,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064135,3,11111467,0.28
"{
  ""CreateTime"": 1687899710844,
  ""offset"": 1250,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064135,10,11111468,0.25
"{
  ""CreateTime"": 1687899711846,
  ""offset"": 1251,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064135,7,11111464,-0.30
"{
  ""CreateTime"": 1687899712848,
  ""offset"": 1252,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064135,6,11111469,-0.15
"{
  ""CreateTime"": 1687899713850,
  ""offset"": 1253,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064136,8,11111474,-0.73
"{
  ""CreateTime"": 1687899714852,
  ""offset"": 1254,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064136,3.5,11111470,-0.76
"{
  ""CreateTime"": 1687899715855,
  ""offset"": 1255,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064136,15,11111475,-0.19
"{
  ""CreateTime"": 1687899716856,
  ""offset"": 1256,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064136,6,11111471,-0.94
"{
  ""CreateTime"": 1687899717859,
  ""offset"": 1257,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064136,7,11111472,0.41
"{
  ""CreateTime"": 1687899718861,
  ""offset"": 1258,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064136,2,11111473,0.58
"{
  ""CreateTime"": 1687899719863,
  ""offset"": 1259,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064137,6,11111478,0.24
"{
  ""CreateTime"": 1687899720865,
  ""offset"": 1260,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064137,3,11111476,0.93
"{
  ""CreateTime"": 1687899721867,
  ""offset"": 1261,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064137,7,11111479,0.62
"{
  ""CreateTime"": 1687899722868,
  ""offset"": 1262,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064137,5,11111477,-0.05
"{
  ""CreateTime"": 1687899723871,
  ""offset"": 1263,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064138,6,11111482,0.66
"{
  ""CreateTime"": 1687899724872,
  ""offset"": 1264,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064138,2,11111483,0.53
"{
  ""CreateTime"": 1687899725874,
  ""offset"": 1265,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064138,3,11111480,0.10
"{
  ""CreateTime"": 1687899726876,
  ""offset"": 1266,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064138,25,11111481,-0.79
"{
  ""CreateTime"": 1687899727878,
  ""offset"": 1267,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064139,3,11111487,0.27
"{
  ""CreateTime"": 1687899728881,
  ""offset"": 1268,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064139,6,11111485,-0.14
"{
  ""CreateTime"": 1687899729883,
  ""offset"": 1269,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064139,7,11111486,0.22
"{
  ""CreateTime"": 1687899730885,
  ""offset"": 1270,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064139,3,11111488,-0.08
"{
  ""CreateTime"": 1687899731887,
  ""offset"": 1271,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064139,6,11111484,0.97
"{
  ""CreateTime"": 1687899732889,
  ""offset"": 1272,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064140,7,11111491,-0.55
"{
  ""CreateTime"": 1687899733891,
  ""offset"": 1273,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064140,2,11111492,-0.39
"{
  ""CreateTime"": 1687899734893,
  ""offset"": 1274,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064140,6,11111490,-0.48
"{
  ""CreateTime"": 1687899735895,
  ""offset"": 1275,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064140,6,11111489,-0.55
"{
  ""CreateTime"": 1687899736897,
  ""offset"": 1276,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064141,8,11111493,0.75
"{
  ""CreateTime"": 1687899737899,
  ""offset"": 1277,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064141,3,11111494,0.70
"{
  ""CreateTime"": 1687899738901,
  ""offset"": 1278,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064142,3,11111495,-0.79
"{
  ""CreateTime"": 1687899739903,
  ""offset"": 1279,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064142,6,11111496,-0.12
"{
  ""CreateTime"": 1687899740905,
  ""offset"": 1280,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064143,3,11111497,-0.67
"{
  ""CreateTime"": 1687899741907,
  ""offset"": 1281,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064144,4,11111498,0.42
"{
  ""CreateTime"": 1687899742909,
  ""offset"": 1282,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064145,3,11111502,-0.84
"{
  ""CreateTime"": 1687899743911,
  ""offset"": 1283,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064145,5,11111499,-0.48
"{
  ""CreateTime"": 1687899744913,
  ""offset"": 1284,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064145,6,11111500,-0.24
"{
  ""CreateTime"": 1687899745915,
  ""offset"": 1285,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064145,7,11111501,-0.05
"{
  ""CreateTime"": 1687899746916,
  ""offset"": 1286,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064146,9,11111510,-0.95
"{
  ""CreateTime"": 1687899747918,
  ""offset"": 1287,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064146,10,11111509,-0.91
"{
  ""CreateTime"": 1687899748920,
  ""offset"": 1288,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064146,7,11111505,0.75
"{
  ""CreateTime"": 1687899759937,
  ""offset"": 1299,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064148,17,11111515,-0.20
"{
  ""CreateTime"": 1687899760939,
  ""offset"": 1300,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064148,12,11111517,-0.96
"{
  ""CreateTime"": 1687899761941,
  ""offset"": 1301,
  ""partition"": 0,
  ""topic"": ""calls""
}",4064148,6,11111519,0.11
